,artist,firstName,gender,itemInSession,lastName,length,level,location,sessionId,song,userId
216,Crystal Castles,Avery,F,83,Watkins,251.08853,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Empathy,30.0
217,,Avery,F,84,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,,30.0
218,,Avery,F,85,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,,30.0
219,Zeca Baleiro,Kate,F,20,Harrell,452.8322,paid,"Lansing-East Lansing, MI",605,Brigitte Bardot,97.0
220,Angus & Julia Stone,Avery,F,86,Watkins,236.95628,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Just A Boy,30.0
221,Julian Casablancas,Avery,F,87,Watkins,302.47137999999995,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,4 Chords of the Apocalypse,30.0
222,Fat Joe,Kate,F,21,Harrell,241.34485,paid,"Lansing-East Lansing, MI",605,Safe 2 Say [The Incredible] (Album Version - Amended),97.0
223,Usher Featuring Lil' Jon & Ludacris,Avery,F,88,Watkins,250.38322000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Yeah!,30.0
224,Pat Benatar,Kate,F,22,Harrell,290.37669,paid,"Lansing-East Lansing, MI",605,Don't Walk Away,97.0
225,Fergie,Avery,F,89,Watkins,248.39791,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Losing My Ground,30.0
226,Muse,Kate,F,23,Harrell,209.50159,paid,"Lansing-East Lansing, MI",605,Supermassive Black Hole (Twilight Soundtrack Version),97.0
227,Two Door Cinema Club,Avery,F,90,Watkins,168.09751,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Undercover Martyn,30.0
228,Spineshank,Kate,F,24,Harrell,167.26158999999998,paid,"Lansing-East Lansing, MI",605,Intake (Album Version),97.0
229,Whitney Houston Duet With Mariah Carey,Avery,F,91,Watkins,273.34485,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,When You Believe,30.0
230,Death Cab for Cutie,Kate,F,25,Harrell,488.64608,paid,"Lansing-East Lansing, MI",605,Transatlanticism,97.0
231,Noir DÃÂ©sir,Avery,F,92,Watkins,374.77832,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Ces Gens LÃÂ ,30.0
232,Paramore,Kate,F,26,Harrell,243.51302,paid,"Lansing-East Lansing, MI",605,Emergency (Album Version),97.0
233,My Chemical Romance,Avery,F,93,Watkins,188.05506,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Cemetery Drive (Album Version),30.0
234,Vincent Vincent And The Villains,Kate,F,27,Harrell,154.64444,paid,"Lansing-East Lansing, MI",605,On My Own,97.0
235,Phoenix,Avery,F,94,Watkins,229.79872999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Run Run Run,30.0
236,Beastie Boys,Kate,F,28,Harrell,193.54077,paid,"Lansing-East Lansing, MI",605,Skills To Pay The Bills,97.0
237,Natasha Bedingfield,Lily,F,0,Burns,216.65913999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",554,These Words,32.0
238,Calle 13,Avery,F,95,Watkins,239.3073,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,AtrÃÂ©vete te te,30.0
239,Sondre Lerche,Kate,F,29,Harrell,215.71873,paid,"Lansing-East Lansing, MI",605,Modern Nature,97.0
240,Cecilia,Lily,F,1,Burns,157.77913999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",554,Ultimo Baile,32.0
241,Air,Avery,F,96,Watkins,258.58567,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Mayfair Song,30.0
242,Five Iron Frenzy,Kate,F,30,Harrell,236.09423999999999,paid,"Lansing-East Lansing, MI",605,Canada,97.0
243,Kings Of Convenience,Lily,F,2,Burns,245.02812000000003,free,"New York-Newark-Jersey City, NY-NJ-PA",554,Riot On An Empty Street,32.0
244,,,,0,,,paid,,621,,
245,,,,1,,,paid,,621,,
246,Rhonda Vincent,Avery,F,97,Watkins,142.78485,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,You're In My Heart,30.0
247,Soulwax,Kate,F,31,Harrell,277.002,paid,"Lansing-East Lansing, MI",605,E Talking,97.0
248,Red,Lily,F,3,Burns,227.52607999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",554,Mystery of You,32.0
249,Sugababes,Avery,F,98,Watkins,275.93098,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Overload,30.0
250,Eminem / Dr. Dre,Lily,F,4,Burns,309.83791,free,"New York-Newark-Jersey City, NY-NJ-PA",554,Say What You Say,32.0
251,Michael Jackson,Kate,F,32,Harrell,278.282,paid,"Lansing-East Lansing, MI",605,Scream,97.0
252,,Chloe,F,2,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",621,,49.0
253,Dominique A,Avery,F,99,Watkins,153.20771000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Le Courage Des Oiseaux,30.0
254,Linkin Park,Kate,F,33,Harrell,259.86567,paid,"Lansing-East Lansing, MI",605,My December,97.0
255,Five Iron Frenzy,Avery,F,100,Watkins,236.09423999999999,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Canada,30.0
256,Dear Nora,Avery,F,101,Watkins,59.663219999999995,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Give Me Some Of Yr Love,30.0
257,The Police,Kate,F,34,Harrell,290.24608,paid,"Lansing-East Lansing, MI",605,Message In A Bottle,97.0
258,Cocoon,Avery,F,102,Watkins,159.97342,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Microwave,30.0
259,Coldplay,Celeste,F,0,Williams,349.93587,free,"Klamath Falls, OR",485,A Rush Of Blood To The Head,53.0
260,Peter And Gordon,Maia,F,0,Burke,161.14893,free,"Houston-The Woodlands-Sugar Land, TX",526,A World Without Love,51.0
261,Gotye,Avery,F,103,Watkins,360.33261,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Coming Back,30.0
262,Maps,Kate,F,35,Harrell,255.9473,paid,"Lansing-East Lansing, MI",605,To The Sky,97.0
263,Joshua Radin,Maia,F,1,Burke,169.32526000000001,free,"Houston-The Woodlands-Sugar Land, TX",526,I'd Rather Be With You,51.0
264,D'Angelo,Chloe,F,3,Cuevas,344.94649,paid,"San Francisco-Oakland-Hayward, CA",621,When We Get By,49.0
265,Blockhead,Celeste,F,1,Williams,289.56689,free,"Klamath Falls, OR",485,The Music Scene,53.0
266,Nine Inch Nails,Ayla,F,0,Johnson,300.64281,free,"Santa Rosa, CA",588,Terrible Lie,63.0
267,La Roux,Maia,F,2,Burke,208.03873000000002,free,"Houston-The Woodlands-Sugar Land, TX",526,Colourless Colour,51.0
268,Lil Wayne / Shanell,Kate,F,36,Harrell,216.81587000000002,paid,"Lansing-East Lansing, MI",605,American Star,97.0
269,RÃÂ¶yksopp,Avery,F,104,Watkins,300.14649,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,What Else Is There?,30.0
270,Jack's Mannequin,Chloe,F,4,Cuevas,172.90403999999998,paid,"San Francisco-Oakland-Hayward, CA",621,Spinning (Album Version),49.0
271,FM Static,Kate,F,37,Harrell,170.81423999999998,paid,"Lansing-East Lansing, MI",605,Definitely Maybe,97.0
272,Joy Division,Avery,F,105,Watkins,209.03138,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Disorder [2007 Re-mastered Album Version],30.0
273,N.E.R.D.,Chloe,F,5,Cuevas,259.23873,paid,"San Francisco-Oakland-Hayward, CA",621,Rock Star,49.0
274,Mickie Krause,Kate,F,38,Harrell,204.17261000000002,paid,"Lansing-East Lansing, MI",605,Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West),97.0
275,Steadman,Avery,F,106,Watkins,234.1873,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Wave Goodbye (Real/Rhapsody Version),30.0
276,The Like,Kate,F,39,Harrell,245.68117999999998,paid,"Lansing-East Lansing, MI",605,We Are Lost,97.0
277,Future Rock,Chloe,F,6,Cuevas,239.90812000000003,paid,"San Francisco-Oakland-Hayward, CA",621,Gears,49.0
278,,Harper,M,0,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,,42.0
279,The All-American Rejects,Harper,M,1,Barrett,213.08036,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Gives You Hell,42.0
280,Bruce Springsteen,Avery,F,107,Watkins,270.54975,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Born To Run,30.0
281,OneRepublic,Kate,F,40,Harrell,230.63465,paid,"Lansing-East Lansing, MI",605,Say (All I Need),97.0
282,Owl City,Chloe,F,7,Cuevas,133.74649,paid,"San Francisco-Oakland-Hayward, CA",621,Meteor Shower,49.0
283,Justin Nozuka,Harper,M,2,Barrett,215.64036000000002,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,I'm In Peace,42.0
284,Marina And The Diamonds,Chloe,F,8,Cuevas,262.97424,paid,"San Francisco-Oakland-Hayward, CA",621,I Am Not a Robot,49.0
285,The Serendipity Singers,Avery,F,108,Watkins,163.21261,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Don't Let The Rain Come Down (Crooked Little Man),30.0
286,Haujobb,Kate,F,41,Harrell,225.12281000000002,paid,"Lansing-East Lansing, MI",605,Maternal Instinct,97.0
287,Cyndi Lauper,Harper,M,3,Barrett,156.96934,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,My Baby Just Cares For Me,42.0
288,Usher featuring will.i.am,Avery,F,109,Watkins,395.72853,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,OMG,30.0
289,Depeche Mode,Chloe,F,9,Cuevas,397.42649,paid,"San Francisco-Oakland-Hayward, CA",621,Everything Counts (Live) (Single Version),49.0
290,Red Hot Chili Peppers,Harper,M,4,Barrett,240.32608,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Especially In Michigan (Album Version),42.0
291,3 Doors Down,Kate,F,42,Harrell,233.74322,paid,"Lansing-East Lansing, MI",605,Kryptonite,97.0
292,The Newbeats,Harper,M,5,Barrett,109.24363000000001,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Bread And Butter,42.0
293,,Harper,M,6,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,,42.0
294,Kings Of Leon,Kate,F,43,Harrell,260.38812,paid,"Lansing-East Lansing, MI",605,Dusty,97.0
295,Los Lobos,Avery,F,110,Watkins,174.18403999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,La Bamba,30.0
296,Drake / Kanye West / Lil Wayne / Eminem,Harper,M,7,Barrett,357.66812000000004,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Forever,42.0
297,Ginuwine,Chloe,F,10,Cuevas,244.27057000000002,paid,"San Francisco-Oakland-Hayward, CA",621,I'm In Love,49.0
298,Descendents,Avery,F,111,Watkins,89.23383000000001,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,I'm Not A Loser,30.0
299,,Avery,F,112,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,,30.0
300,,,,113,,,paid,,324,,
301,Jennifer Love Hewitt,Kate,F,44,Harrell,222.17098,paid,"Lansing-East Lansing, MI",605,BareNaked,97.0
302,The Cinematic Orchestra,Chloe,F,11,Cuevas,613.74649,paid,"San Francisco-Oakland-Hayward, CA",621,Burn Out,49.0
303,,Chloe,F,12,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",621,,49.0
304,La Fuga,Harper,M,8,Barrett,217.70404,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Baja por diversion (directo 05),42.0
305,Killswitch Engage,Kate,F,45,Harrell,259.89179,paid,"Lansing-East Lansing, MI",605,Hope Is... (Album Version),97.0
306,Kid Cudi Vs Crookers,Harper,M,9,Barrett,162.97751,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Day 'N' Nite,42.0
307,,,,13,,,paid,,621,,
308,Beirut,Kate,F,46,Harrell,213.68117999999998,paid,"Lansing-East Lansing, MI",605,La Llorona,97.0
309,Fall Out Boy,Harper,M,10,Barrett,181.36771000000002,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Dance_ Dance,42.0
310,Christina Aguilera / Lil' Kim / Mya / Pink,Kate,F,47,Harrell,264.93342,paid,"Lansing-East Lansing, MI",605,Lady Marmalade,97.0
311,Harold Budd,Harper,M,11,Barrett,392.85506000000004,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Algebra Of Darkness (Album Version),42.0
312,Eric Burdon & War,Kate,F,48,Harrell,281.93914,paid,"Lansing-East Lansing, MI",605,Jimbo (Album Version),97.0
313,Cass McCombs,Harper,M,12,Barrett,234.13506,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Deseret,42.0
314,The Black Keys,Kate,F,49,Harrell,139.51955,paid,"Lansing-East Lansing, MI",605,I'll Be Your Man,97.0
315,Leona Naess,Harper,M,13,Barrett,223.03302000000002,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Christmas,42.0
316,Alliance Ethnik,Kate,F,50,Harrell,252.21178999999998,paid,"Lansing-East Lansing, MI",605,ReprÃÂ©sente,97.0
317,,Kate,F,51,Harrell,,paid,"Lansing-East Lansing, MI",605,,97.0
318,,,,52,,,paid,,605,,
319,,,,53,,,paid,,605,,
320,,Kate,F,54,Harrell,,paid,"Lansing-East Lansing, MI",605,,97.0
321,Nando Reis,Harper,M,14,Barrett,254.6673,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,"A Letra ""A",42.0
322,Kris Allen,Kate,F,55,Harrell,212.50567,paid,"Lansing-East Lansing, MI",605,Live Like We're Dying,97.0
323,Muse,Kate,F,56,Harrell,224.44362999999998,paid,"Lansing-East Lansing, MI",605,Muscle Museum (Soulwax Remix),97.0
324,Goldfrapp,Harper,M,15,Barrett,228.0224,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Lovely Head,42.0
325,Slash,Kate,F,57,Harrell,189.23057,paid,"Lansing-East Lansing, MI",605,Doctor Alibi (featuring Lemmy Kilmister),97.0
326,D.R.I.,Harper,M,16,Barrett,66.61179,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Stupid_ Stupid War (Dealing With It),42.0
327,Beastie Boys,Harper,M,17,Barrett,211.722,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Unite (2009 Digital Remaster),42.0
328,Cat Power,Kate,F,58,Harrell,218.3571,paid,"Lansing-East Lansing, MI",605,Hate,97.0
329,Kings Of Leon,Harper,M,18,Barrett,201.79546000000002,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Revelry,42.0
330,Hot Water Music,Kate,F,59,Harrell,201.40363,paid,"Lansing-East Lansing, MI",605,Translocation,97.0
331,Miranda Lambert,Harper,M,19,Barrett,251.61097999999998,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Me And Charlie Talking,42.0
332,Brandy duet with Monica,Kate,F,60,Harrell,294.79138,paid,"Lansing-East Lansing, MI",605,The Boy Is Mine (Duet With Monica) (LP Version),97.0
333,The Heavy,Harper,M,20,Barrett,197.35465,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,How You Like Me Now?,42.0
334,Streetlight Manifesto,Kate,F,61,Harrell,327.91465,paid,"Lansing-East Lansing, MI",605,Point/Counterpoint (Album Version),97.0
335,Blitzen Trapper,Harper,M,21,Barrett,171.15383,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Murder Babe (Album),42.0
336,Megan McCauley,Harper,M,22,Barrett,228.57098,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Die For You,42.0
337,Jack Johnson,Kate,F,62,Harrell,207.64688999999998,paid,"Lansing-East Lansing, MI",605,Better Together,97.0
338,Passion Pit,Harper,M,23,Barrett,243.69587,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Eyes As Candles,42.0
339,Strunz & Farah,Aleena,F,0,Kirby,315.32363,paid,"Waterloo-Cedar Falls, IA",619,Zagros,44.0
340,Minus The Bear,Kate,F,63,Harrell,230.45179,paid,"Lansing-East Lansing, MI",605,Part 2,97.0
341,Van Halen,Harper,M,24,Barrett,102.5824,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Eruption (Album Version),42.0
342,Pavement,Kate,F,64,Harrell,149.83791000000002,paid,"Lansing-East Lansing, MI",605,Heaven Is A Truck,97.0
343,Alliance Ethnik,Harper,M,25,Barrett,195.94404,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,SinceritÃÂ© Et Jalousie,42.0
344,Pieces Of A Dream,Aleena,F,1,Kirby,311.562,paid,"Waterloo-Cedar Falls, IA",619,Keep It Smooth,44.0
345,Creedence Clearwater Revival,Kate,F,65,Harrell,315.42812000000004,paid,"Lansing-East Lansing, MI",605,Born On The Bayou,97.0
346,Anouk,Harper,M,26,Barrett,268.5122,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,It's So Hard,42.0
347,Jaco Pastorius Big Band,Aleena,F,2,Kirby,69.3024,paid,"Waterloo-Cedar Falls, IA",619,Amerika (Album Version),44.0
348,Avril Lavigne,Aleena,F,3,Kirby,222.9024,paid,"Waterloo-Cedar Falls, IA",619,I'm With You,44.0
349,Gonzalo Rubalcaba,Kate,F,66,Harrell,525.4787299999999,paid,"Lansing-East Lansing, MI",605,Circuito III,97.0
350,BjÃÂ¶rk,Harper,M,27,Barrett,348.57751,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Undo,42.0
351,Ska-P,Aleena,F,4,Kirby,298.13506,paid,"Waterloo-Cedar Falls, IA",619,Casposos,44.0
352,The Strokes,Harper,M,28,Barrett,155.34975,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Is This It,42.0
353,Jesse Belvin,Aleena,F,5,Kirby,184.63302,paid,"Waterloo-Cedar Falls, IA",619,Goodnight My Love,44.0
354,,Aleena,F,6,Kirby,,paid,"Waterloo-Cedar Falls, IA",619,,44.0
355,Alliance Ethnik,Harper,M,29,Barrett,265.76934,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Creil City,42.0
356,The Gerbils,Kate,F,67,Harrell,27.01016,paid,"Lansing-East Lansing, MI",605,(iii),97.0
357,KJ-52,Kate,F,68,Harrell,275.77423999999996,paid,"Lansing-East Lansing, MI",605,Life After Death,97.0
358,Mariah Carey,Aleena,F,7,Kirby,242.96444,paid,"Waterloo-Cedar Falls, IA",619,All I Want For Christmas Is You,44.0
359,Glen Hansard & Marketa Irglova,Harper,M,30,Barrett,282.67057,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,The Moon (Album version),42.0
360,Dion & The Belmonts,Kate,F,69,Harrell,152.31955,paid,"Lansing-East Lansing, MI",605,A Teenager In Love,97.0
361,Jack Johnson,Kynnedi,F,0,Sanchez,236.93016,free,"Cedar Rapids, IA",600,Bubble Toes,89.0
362,Beastie Boys,Aleena,F,8,Kirby,172.22485,paid,"Waterloo-Cedar Falls, IA",619,The Maestro,44.0
363,Lesley Gore,Kate,F,70,Harrell,134.37341999999998,paid,"Lansing-East Lansing, MI",605,It's My Party,97.0
364,Dr. Dre / Snoop Dogg,Harper,M,31,Barrett,161.51465,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,The Next Episode,42.0
365,Pearl Jam,Aleena,F,9,Kirby,67.44771,paid,"Waterloo-Cedar Falls, IA",619,Encore Break,44.0
366,Cake,Kynnedi,F,1,Sanchez,179.09506000000002,free,"Cedar Rapids, IA",600,Commissioning A Symphony In C,89.0
367,Phoenix,Kate,F,71,Harrell,278.07302000000004,paid,"Lansing-East Lansing, MI",605,Rome,97.0
368,Alesana,Aleena,F,10,Kirby,285.51791000000003,paid,"Waterloo-Cedar Falls, IA",619,Seduction (album),44.0
369,The Kooks,Harper,M,32,Barrett,168.72444,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,She Moves In Her Own Way,42.0
370,Dakis,Harper,M,33,Barrett,162.48118,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,La Petite Marie (2005 Digital Remaster),42.0
371,Limp Bizkit,Kate,F,72,Harrell,214.5171,paid,"Lansing-East Lansing, MI",605,Rollin' (Air Raid Vehicle),97.0
372,JET,Aleena,F,11,Kirby,261.3024,paid,"Waterloo-Cedar Falls, IA",619,Move On (Album Version),44.0
373,Mickie Krause,Harper,M,34,Barrett,204.17261000000002,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West),42.0
374,Hot Chip,Kate,F,73,Harrell,314.69669,paid,"Lansing-East Lansing, MI",605,My Piano (DJ-Kicks),97.0
375,Yung Berg,Aleena,F,12,Kirby,230.63465,paid,"Waterloo-Cedar Falls, IA",619,Do That There (featuring Dude 'N Nem),44.0
376,Kings Of Leon,Harper,M,35,Barrett,237.53097999999997,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Closer,42.0
377,Johan,Aleena,F,13,Kirby,190.27546,paid,"Waterloo-Cedar Falls, IA",619,Life On Mars,44.0
378,Crystal Castles,Kate,F,74,Harrell,138.91873,paid,"Lansing-East Lansing, MI",605,Love And Caring,97.0
379,,Kate,F,75,Harrell,,paid,"Lansing-East Lansing, MI",605,,97.0
380,Thirteen Senses,Harper,M,36,Barrett,286.45832,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Lead Us,42.0
381,Eisbrecher,Kate,F,76,Harrell,241.89342000000002,paid,"Lansing-East Lansing, MI",605,Adrenalin,97.0
382,Buckcherry,Aleena,F,14,Kirby,201.79546000000002,paid,"Waterloo-Cedar Falls, IA",619,Crazy Bitch (Album Version),44.0
383,Band Of Horses,Harper,M,37,Barrett,187.0624,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,The General Specific (Album),42.0
384,Darkseed,Kate,F,77,Harrell,250.33097999999998,paid,"Lansing-East Lansing, MI",605,Speak Silence,97.0
385,Caetano Veloso,Aleena,F,15,Kirby,223.97342000000003,paid,"Waterloo-Cedar Falls, IA",619,O Samba E O Tango,44.0
386,Maria Arredondo,Harper,M,38,Barrett,243.74812000000003,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Burning,42.0
387,Boyzone,Aleena,F,16,Kirby,219.81995,paid,"Waterloo-Cedar Falls, IA",619,All That I Need,44.0
388,Coldplay,Kate,F,78,Harrell,273.47546,paid,"Lansing-East Lansing, MI",605,Trouble,97.0
389,matchbox twenty,Harper,M,39,Barrett,229.14567000000002,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Unwell (Album Version),42.0
390,Sussie 4,Aleena,F,17,Kirby,331.33669,paid,"Waterloo-Cedar Falls, IA",619,On Time,44.0
391,Klaxons,Kate,F,79,Harrell,166.79138,paid,"Lansing-East Lansing, MI",605,Golden Skans,97.0
392,Prince,Harper,M,40,Barrett,340.71465,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Hot Thing ( LP Version ),42.0
393,Dwight Yoakam,Kate,F,80,Harrell,239.3073,paid,"Lansing-East Lansing, MI",605,You're The One,97.0
394,Damian Marley / Capleton / Drag-On / Stephen Marley,Aleena,F,18,Kirby,361.03791,paid,"Waterloo-Cedar Falls, IA",619,It Was Written,44.0
395,Markus KrunegÃÂ¥rd,Kate,F,81,Harrell,185.5473,paid,"Lansing-East Lansing, MI",605,Genom tunna tyger,97.0
396,Kamera,Harper,M,41,Barrett,221.33506,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,I Was Made,42.0
397,Rainer Weichhold vs. Dandi & Ugo,Kate,F,82,Harrell,397.66159,paid,"Lansing-East Lansing, MI",605,Infinite Template,97.0
398,Sondre Lerche,Aleena,F,19,Kirby,136.98567,paid,"Waterloo-Cedar Falls, IA",619,Face The Blood,44.0
399,John Mayer,Harper,M,42,Barrett,241.99791000000002,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Slow Dancing In A Burning Room,42.0
400,Mystikal,Aleena,F,20,Kirby,234.89261000000002,paid,"Waterloo-Cedar Falls, IA",619,Alright,44.0
401,Luis Fonsi,Harper,M,43,Barrett,278.17751,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Aunque Estes Con El,42.0
402,Angelic Upstarts,Aleena,F,21,Kirby,144.74403999999998,paid,"Waterloo-Cedar Falls, IA",619,Two Million Voices,44.0
403,Tonic,Kate,F,83,Harrell,228.38812000000001,paid,"Lansing-East Lansing, MI",605,Count On Me (Somebody),97.0
404,Enya,Aleena,F,22,Kirby,259.86567,paid,"Waterloo-Cedar Falls, IA",619,Exile,44.0
405,Lily Allen,Harper,M,44,Barrett,277.83791,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,Everyone's At It,42.0
406,Lissi Dancefloor Disaster,Kate,F,84,Harrell,246.12526,paid,"Lansing-East Lansing, MI",605,I'M Gonna Keep On Driving My Car,97.0
407,,Harper,M,45,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,,42.0
408,M.I.A.,Aleena,F,23,Kirby,206.13179,paid,"Waterloo-Cedar Falls, IA",619,Paper Planes,44.0
409,India.Arie,Kate,F,85,Harrell,245.26322000000002,paid,"Lansing-East Lansing, MI",605,Interested,97.0
410,AFI,Harper,M,46,Barrett,250.33097999999998,paid,"New York-Newark-Jersey City, NY-NJ-PA",404,This Celluloid Dream,42.0
411,3 Doors Down,Aleena,F,24,Kirby,243.93097999999998,paid,"Waterloo-Cedar Falls, IA",619,She Don't Want The World,44.0
412,Linkin Park,Kate,F,86,Harrell,200.22812,paid,"Lansing-East Lansing, MI",605,Points Of Authority (Album Version),97.0
